2022-09-01T03:37:37;2.97
2022-09-01T03:40:04;3.08
2022-09-01T03:42:30;4.05
2022-09-01T03:44:56;2.80
2022-09-01T03:47:22;4.30
2022-09-01T03:49:48;3.55
2022-09-01T03:52:15;5.57
2022-09-01T03:54:41;4.88
2022-09-01T03:59:34;2.75
2022-09-01T04:02:02;3.63
2022-09-01T04:04:27;2.92
2022-09-01T04:06:57;2.67
2022-09-01T04:09:23;4.00
2022-09-01T04:11:49;3.30
2022-09-01T04:14:15;3.28
2022-09-01T04:16:41;3.28
2022-09-01T04:19:26;4.22
2022-09-01T04:21:52;3.25
2022-09-01T04:24:20;4.80
2022-09-01T04:26:47;3.63
2022-09-01T04:29:14;2.63
2022-09-01T04:31:43;4.47
2022-09-01T04:34:09;3.20
2022-09-01T04:36:38;2.90
2022-09-01T04:39:06;2.45
2022-09-01T04:41:34;2.53
2022-09-01T04:44:02;3.45
2022-09-01T04:46:29;5.07
2022-09-01T04:48:59;3.90
2022-09-01T04:51:30;4.28
2022-09-01T04:53:56;4.88
2022-09-01T04:56:22;9.52
2022-09-01T04:58:49;2.95
2022-09-01T05:01:17;4.78
2022-09-01T05:03:46;3.45
2022-09-01T05:06:18;3.08
2022-09-01T05:08:44;5.22
2022-09-01T05:11:11;3.28
2022-09-01T05:13:38;2.85
2022-09-01T05:16:05;4.65
2022-09-01T05:18:36;5.00
2022-09-01T05:21:12;2.55
2022-09-01T05:23:40;3.30
2022-09-01T05:26:12;4.75
2022-09-01T05:28:46;7.20
2022-09-01T05:31:13;2.97
2022-09-01T05:33:43;3.85
2022-09-01T05:36:12;3.55
2022-09-01T05:38:38;9.25
2022-09-01T05:41:06;4.45
2022-09-01T05:43:33;5.32
2022-09-01T05:46:00;4.35
2022-09-01T05:48:28;3.63
2022-09-01T05:50:55;4.63
2022-09-01T05:53:24;5.88
2022-09-01T05:55:51;8.75
2022-09-01T05:58:25;5.70
2022-09-01T06:00:52;4.25
2022-09-01T06:03:20;3.45
2022-09-01T06:05:46;4.55
2022-09-01T06:08:17;3.95
2022-09-01T06:10:43;4.78
2022-09-01T06:13:09;3.97
2022-09-01T06:15:35;3.28
2022-09-01T06:18:05;3.60
2022-09-01T06:20:31;6.45
2022-09-01T06:22:57;3.53
2022-09-01T06:25:22;6.32
2022-09-01T06:27:50;2.95
2022-09-01T06:30:16;2.70
2022-09-01T06:32:44;3.53
2022-09-01T06:35:11;4.10
2022-09-01T06:37:40;5.55
2022-09-01T06:40:08;8.07
2022-09-01T06:42:44;4.78
2022-09-01T06:45:11;3.97
2022-09-01T06:47:39;2.80
2022-09-01T06:50:07;3.35
2022-09-01T06:52:33;2.78
2022-09-01T06:54:58;4.00
2022-09-01T06:57:24;5.35
2022-09-01T06:59:51;4.82
2022-09-01T07:02:18;5.18
2022-09-01T07:04:43;4.60
2022-09-01T07:07:09;3.88
2022-09-01T07:09:36;3.03
2022-09-01T07:12:03;3.45
2022-09-01T07:14:29;5.85
2022-09-01T07:16:55;3.42
2022-09-01T07:19:22;3.08
2022-09-01T07:21:50;3.63
2022-09-01T07:24:16;4.25
2022-09-01T07:26:42;3.33
2022-09-01T07:29:08;3.85
2022-09-01T07:31:35;2.42
2022-09-01T07:34:05;3.20
2022-09-01T07:36:40;2.58
2022-09-01T07:39:09;1.95
2022-09-01T07:41:36;2.25
2022-09-01T07:44:05;2.13
2022-09-01T07:46:32;2.72
2022-09-01T07:48:58;2.72
2022-09-01T07:51:25;11.35
2022-09-01T07:53:52;2.20
2022-09-01T07:56:19;2.50
2022-09-01T07:58:46;2.47
2022-09-01T08:01:19;2.88
2022-09-01T08:03:48;3.17
2022-09-01T08:06:16;3.03
2022-09-01T08:08:45;1.83
2022-09-01T08:11:18;2.03
2022-09-01T08:13:46;1.38
2022-09-01T08:16:11;1.88
2022-09-01T08:18:38;1.85
2022-09-01T08:21:08;1.65
2022-09-01T08:23:34;6.10
2022-09-01T08:26:03;3.92
2022-09-01T08:28:36;3.25
2022-09-01T08:31:05;2.05
2022-09-01T08:33:35;2.95
2022-09-01T08:36:05;8.18
2022-09-01T08:38:32;2.53
2022-09-01T08:40:58;1.73
2022-09-01T08:45:57;1.95
2022-09-01T08:48:49;2.55
2022-09-01T08:51:25;0.77
2022-09-01T08:56:46;1.50
2022-09-01T08:59:12;1.50
2022-09-01T09:01:52;1.95
2022-09-01T09:07:02;1.42
2022-09-01T09:09:44;2.58
2022-09-01T09:12:35;3.17
2022-09-01T09:15:31;2.20
2022-09-01T09:18:10;1.90
2022-09-01T09:20:40;6.22
2022-09-01T09:25:36;1.40
2022-09-01T09:28:01;1.75
2022-09-01T09:30:27;1.33
2022-09-01T09:32:54;3.40
2022-09-01T09:35:28;1.63
2022-09-01T09:37:55;3.75
2022-09-01T09:41:03;4.88
2022-09-01T09:43:33;1.70
2022-09-01T09:48:45;1.98
2022-09-01T09:51:15;1.88
2022-09-01T09:53:42;3.42
2022-09-01T09:56:21;1.20
2022-09-01T09:58:48;2.10
2022-09-01T10:03:48;0.98
2022-09-01T10:06:38;2.45
2022-09-01T10:09:32;2.67
2022-09-01T10:11:59;1.92
2022-09-01T10:14:31;1.33
2022-09-01T10:17:10;1.77
2022-09-01T10:19:39;2.70
2022-09-01T10:22:12;5.53
2022-09-01T10:24:37;1.45
2022-09-01T10:27:06;4.18
2022-09-01T10:29:38;2.55
2022-09-01T10:32:06;3.97
2022-09-01T10:34:34;1.75
2022-09-01T10:37:01;2.50
2022-09-01T10:39:27;2.40
2022-09-01T10:41:53;1.70
2022-09-01T10:46:48;1.77
2022-09-01T10:51:52;1.88
2022-09-01T10:57:04;2.30
2022-09-01T10:59:33;2.63
2022-09-01T11:02:04;1.48
2022-09-01T11:07:03;3.50
2022-09-01T11:15:02;2.38
2022-09-01T11:20:04;3.83
2022-09-01T11:22:38;1.92
2022-09-01T11:30:15;1.70
2022-09-01T11:33:21;1.88
2022-09-01T11:36:14;2.58
2022-09-01T11:43:55;4.28
2022-09-01T11:46:28;2.55
2022-09-01T11:48:56;1.45
2022-09-01T11:51:23;1.70
2022-09-01T11:53:48;2.65
2022-09-01T11:58:44;3.47
2022-09-01T12:03:47;2.05
2022-09-01T12:06:21;1.77
2022-09-01T12:08:55;2.53
2022-09-01T12:11:30;1.50
2022-09-01T12:16:26;1.40
2022-09-01T12:18:52;2.40
2022-09-01T12:21:55;5.90
2022-09-01T12:24:21;3.20
2022-09-01T12:26:48;1.27
2022-09-01T12:29:15;1.80
2022-09-01T12:31:42;1.48
2022-09-01T12:37:05;2.60
2022-09-01T12:39:37;1.38
2022-09-01T12:44:49;2.13
2022-09-01T12:50:45;2.25
2022-09-01T12:52:45;2.17
2022-09-01T12:55:15;1.67
2022-09-01T12:57:50;4.72
2022-09-01T13:05:31;2.47
2022-09-01T13:08:04;1.70
2022-09-01T13:10:35;4.28
2022-09-01T13:13:04;3.00
2022-09-01T13:15:31;2.30
2022-09-01T13:17:57;1.73
2022-09-01T13:20:22;4.75
2022-09-01T13:25:14;1.90
2022-09-01T13:27:42;1.73
2022-09-01T13:30:18;2.35
2022-09-01T13:32:46;2.15
2022-09-01T13:35:13;3.85
2022-09-01T13:37:40;1.83
2022-09-01T13:40:06;1.80
2022-09-01T13:42:33;3.15
2022-09-01T13:44:59;1.60
2022-09-01T13:47:25;3.35
2022-09-01T13:52:16;2.00
2022-09-01T13:54:42;4.03
2022-09-01T13:57:08;1.75
2022-09-01T13:59:35;1.60
2022-09-01T14:02:01;2.53
2022-09-01T14:04:27;2.42
2022-09-01T14:06:52;2.75
2022-09-01T14:09:19;2.45
2022-09-01T14:11:44;2.28
2022-09-01T14:14:10;1.80
2022-09-01T14:16:35;3.13
2022-09-01T14:19:00;1.90
2022-09-01T14:21:26;3.72
2022-09-01T14:23:51;2.95
2022-09-01T14:26:17;2.72
2022-09-01T14:28:43;2.47
2022-09-01T14:31:13;1.45
2022-09-01T14:33:41;3.97
2022-09-01T14:36:07;4.07
2022-09-01T14:38:33;2.10
2022-09-01T14:40:59;3.15
2022-09-01T14:43:26;2.22
2022-09-01T14:46:02;2.70
2022-09-01T14:48:30;3.03
2022-09-01T14:53:21;3.83
2022-09-01T14:55:47;2.80
2022-09-01T14:58:13;2.13
2022-09-01T15:00:38;3.55
2022-09-01T15:03:06;3.42
2022-09-01T15:05:31;3.42
2022-09-01T15:07:56;3.40
2022-09-01T15:10:23;2.00
2022-09-01T15:12:49;3.70
2022-09-01T15:15:15;3.80
2022-09-01T15:20:07;7.78
2022-09-01T15:22:51;4.45
2022-09-01T15:25:17;2.25
2022-09-01T15:27:43;2.00
2022-09-01T15:30:10;3.65
2022-09-01T15:32:46;1.75
2022-09-01T15:35:14;2.22
2022-09-01T15:37:40;2.47
2022-09-01T15:40:06;3.47
2022-09-01T15:42:33;4.07
2022-09-01T15:44:59;2.45
2022-09-01T15:47:26;3.50
2022-09-01T15:49:51;2.45
2022-09-01T15:52:16;2.55
2022-09-01T15:54:42;2.60
2022-09-01T15:57:08;2.15
2022-09-01T15:59:33;2.40
2022-09-01T16:01:59;1.98
2022-09-01T16:04:25;2.60
2022-09-01T16:06:51;2.15
2022-09-01T16:09:16;4.40
2022-09-01T16:11:44;3.25
2022-09-01T16:14:10;2.60
2022-09-01T16:19:27;3.00
2022-09-01T16:22:13;3.67
2022-09-01T16:24:44;1.92
2022-09-01T16:27:12;2.95
2022-09-01T16:32:16;1.58
2022-09-01T16:34:45;1.83
2022-09-01T16:40:50;2.45
2022-09-01T16:43:24;2.17
2022-09-01T16:48:45;2.42
2022-09-01T16:51:24;2.33
2022-09-01T16:53:53;2.58
2022-09-01T17:04:04;2.63
2022-09-01T17:12:27;5.43
2022-09-01T17:15:05;2.80
2022-09-01T17:20:28;4.03
2022-09-01T17:22:56;2.78
2022-09-01T17:25:26;2.13
2022-09-01T17:28:00;1.90
2022-09-01T17:30:29;3.70
2022-09-01T17:36:25;6.43
2022-09-01T17:38:50;2.33
2022-09-01T17:44:01;4.28
2022-09-01T17:46:40;2.70
2022-09-01T17:55:05;4.78
2022-09-01T17:57:41;3.08
2022-09-01T18:00:22;1.80
2022-09-01T18:05:26;2.55
2022-09-01T18:13:04;2.58
2022-09-01T18:15:40;1.90
2022-09-01T18:18:24;2.50
2022-09-01T18:21:07;4.93
2022-09-01T18:23:38;1.77
2022-09-01T18:26:08;1.85
2022-09-01T18:28:39;1.63
2022-09-01T18:39:20;2.67
2022-09-01T18:42:09;2.22
2022-09-01T18:47:33;3.50
2022-09-01T19:01:18;2.00
2022-09-01T19:19:53;3.83
2022-09-01T19:25:26;2.72
2022-09-01T19:33:38;2.67
2022-09-01T19:36:07;2.42
2022-09-01T19:38:35;2.97
2022-09-01T19:43:33;2.50
2022-09-01T19:48:52;2.70
2022-09-01T19:51:29;1.95
2022-09-01T19:54:19;2.42
2022-09-01T19:57:12;2.00
2022-09-01T20:05:10;3.80
2022-09-01T20:15:50;1.90
2022-09-01T20:18:26;2.40
2022-09-01T20:20:53;1.55
2022-09-01T20:25:47;3.07
2022-09-01T20:28:18;1.95
2022-09-01T20:30:51;2.08
2022-09-01T20:42:12;3.92
2022-09-01T20:44:47;2.70
2022-09-01T20:47:16;2.35
2022-09-01T20:49:42;2.10
2022-09-01T20:52:16;2.30
2022-09-01T20:55:09;2.38
2022-09-01T20:57:51;2.03
2022-09-01T21:00:25;2.20
2022-09-01T21:02:56;1.98
2022-09-01T21:05:49;2.50
2022-09-01T21:13:48;2.15
2022-09-01T21:16:30;3.17
2022-09-01T21:22:11;3.30
2022-09-01T21:24:38;2.03
2022-09-01T21:27:09;2.08
2022-09-01T21:32:23;2.45
2022-09-01T21:34:50;2.72
2022-09-01T21:37:17;2.95
2022-09-01T21:39:42;2.55
2022-09-01T21:42:08;3.30
2022-09-01T21:44:34;2.45
2022-09-01T21:47:01;2.10
2022-09-01T21:49:26;2.58
2022-09-01T21:51:52;2.83
2022-09-01T21:54:17;4.20
2022-09-01T21:56:43;2.83
2022-09-01T21:59:09;3.33
2022-09-01T22:01:37;2.70
2022-09-01T22:04:02;2.67
2022-09-01T22:06:28;2.25
2022-09-01T22:08:54;2.78
2022-09-01T22:11:20;2.70
2022-09-01T22:13:46;2.10
2022-09-01T22:16:19;2.72
2022-09-01T22:18:44;2.70
2022-09-01T22:23:36;3.72
2022-09-01T22:26:02;2.08
2022-09-01T22:28:28;2.45
2022-09-01T22:30:53;3.55
2022-09-01T22:33:19;3.35
2022-09-01T22:35:47;3.70
2022-09-01T22:38:14;2.70
2022-09-01T22:40:44;2.92
2022-09-01T22:43:10;5.00
2022-09-01T22:45:35;2.60
2022-09-01T22:48:05;4.63
2022-09-01T22:50:30;3.58
2022-09-01T22:52:56;2.30
2022-09-01T22:55:21;1.70
2022-09-01T22:57:46;2.67
2022-09-01T23:00:12;2.30
2022-09-01T23:02:38;1.90
2022-09-01T23:05:03;2.00
2022-09-01T23:07:29;2.30
2022-09-01T23:09:55;3.00
2022-09-01T23:12:20;3.30
2022-09-01T23:14:45;6.85
2022-09-01T23:17:11;1.90
2022-09-01T23:19:36;2.30
2022-09-01T23:22:01;2.10
2022-09-01T23:24:27;2.20
2022-09-01T23:26:52;2.03
2022-09-01T23:29:18;1.88
2022-09-01T23:31:44;2.42
2022-09-01T23:34:09;3.38
2022-09-01T23:36:35;2.22
2022-09-01T23:39:01;2.25
2022-09-01T23:41:28;2.20
2022-09-01T23:43:55;3.33
2022-09-01T23:46:22;2.28
2022-09-01T23:48:49;3.25
2022-09-01T23:51:15;2.05
2022-09-01T23:53:42;2.33
2022-09-01T23:56:09;2.08
2022-09-01T23:58:36;2.03
2022-09-02T00:01:03;3.38
2022-09-02T00:03:38;5.10
2022-09-02T00:06:03;2.17
2022-09-02T00:08:29;3.15
2022-09-02T00:10:58;2.17
2022-09-02T00:13:29;3.92
2022-09-02T00:15:55;3.75
2022-09-02T00:18:20;2.45
2022-09-02T00:20:48;4.20
2022-09-02T00:23:14;2.00
2022-09-02T00:25:40;2.13
2022-09-02T00:28:08;2.22
2022-09-02T00:30:34;3.08
2022-09-02T00:32:59;3.08
2022-09-02T00:37:52;1.50
2022-09-02T00:40:17;3.17
2022-09-02T00:42:43;3.30
2022-09-02T00:45:09;1.92
2022-09-02T00:47:35;1.52
2022-09-02T00:50:03;1.90
2022-09-02T00:52:42;3.55
2022-09-02T00:55:10;1.75
2022-09-02T00:57:40;2.92
2022-09-02T01:00:10;2.78
2022-09-02T01:02:43;1.95
2022-09-02T01:05:13;3.05
2022-09-02T01:07:41;4.70
2022-09-02T01:10:09;1.73
2022-09-02T01:12:38;2.00
2022-09-02T01:15:04;2.85
2022-09-02T01:17:30;2.40
2022-09-02T01:20:00;1.98
2022-09-02T01:22:30;2.22
2022-09-02T01:27:23;1.80
2022-09-02T01:29:50;2.38
2022-09-02T01:32:20;1.90
2022-09-02T01:34:46;2.35
2022-09-02T01:37:11;3.88
2022-09-02T01:39:37;2.58
2022-09-02T01:42:03;1.90
2022-09-02T01:44:28;1.92
2022-09-02T01:46:54;8.07
2022-09-02T01:49:20;3.60
2022-09-02T01:51:46;3.70
2022-09-02T01:54:12;2.92
2022-09-02T01:56:37;2.13
2022-09-02T01:59:03;3.30
2022-09-02T02:01:29;4.28
2022-09-02T02:03:54;3.55
2022-09-02T02:06:19;1.55
2022-09-02T02:08:45;2.30
2022-09-02T02:11:11;4.57
2022-09-02T02:13:42;2.10
2022-09-02T02:16:07;1.95
2022-09-02T02:18:32;2.40
2022-09-02T02:20:58;3.25
2022-09-02T02:23:23;2.88
2022-09-02T02:25:48;2.30
2022-09-02T02:28:14;2.22
2022-09-02T02:30:39;2.10
2022-09-02T02:33:05;1.83
2022-09-02T02:35:30;2.22
2022-09-02T02:37:55;2.35
2022-09-02T02:40:22;2.20
2022-09-02T02:42:49;3.78
2022-09-02T02:45:17;1.38
2022-09-02T02:47:42;2.70
2022-09-02T02:50:11;2.03
2022-09-02T02:52:38;2.05
2022-09-02T02:55:05;2.10
2022-09-02T02:57:32;2.45
2022-09-02T03:00:01;3.00
2022-09-02T03:03:03;1.95
2022-09-02T03:05:31;3.30
2022-09-02T03:07:59;2.13
2022-09-02T03:10:25;3.35
2022-09-02T03:12:51;2.63
2022-09-02T03:15:17;4.07
2022-09-02T03:17:44;3.50
2022-09-02T03:20:10;3.22
2022-09-02T03:22:36;1.83
2022-09-02T03:25:06;2.20
2022-09-02T03:27:32;2.38
2022-09-02T03:30:00;2.38
2022-09-02T03:32:26;3.13
2022-09-02T03:34:52;2.60
2022-09-02T03:37:18;2.40
2022-09-02T03:39:44;3.55
2022-09-02T03:42:09;3.65
2022-09-02T03:44:35;1.92
2022-09-02T03:47:00;3.88
2022-09-02T03:49:26;1.95
2022-09-02T03:51:52;3.88
2022-09-02T03:54:17;2.40
2022-09-02T03:56:43;2.45
2022-09-02T03:59:09;2.55
2022-09-02T04:01:34;2.20
2022-09-02T04:04:00;3.22
2022-09-02T04:06:26;3.22
2022-09-02T04:08:52;2.47
2022-09-02T04:11:18;3.05
2022-09-02T04:13:45;2.13
2022-09-02T04:16:13;2.50
2022-09-02T04:18:40;2.38
2022-09-02T04:21:06;3.30
2022-09-02T04:23:31;2.10
2022-09-02T04:25:57;3.38
2022-09-02T04:28:23;2.60
2022-09-02T04:30:49;2.97
2022-09-02T04:33:15;2.65
2022-09-02T04:35:41;3.63
2022-09-02T04:38:09;3.05
2022-09-02T04:40:34;2.65
2022-09-02T04:43:00;2.70
2022-09-02T04:45:25;2.90
2022-09-02T04:47:51;2.92
2022-09-02T04:50:16;2.90
2022-09-02T04:52:42;3.13
2022-09-02T04:55:08;4.00
2022-09-02T04:57:34;7.45
2022-09-02T04:59:59;2.40
2022-09-02T05:02:26;3.95
2022-09-02T05:04:51;3.08
2022-09-02T05:07:16;4.55
2022-09-02T05:09:42;2.55
2022-09-02T05:12:08;4.53
2022-09-02T05:14:33;4.20
2022-09-02T05:16:59;2.90
2022-09-02T05:19:25;3.22
2022-09-02T05:21:51;2.38
2022-09-02T05:24:19;3.67
2022-09-02T05:26:44;2.97
2022-09-02T05:29:10;3.38
2022-09-02T05:31:37;5.30
2022-09-02T05:34:04;2.75
2022-09-02T05:36:30;3.85
2022-09-02T05:38:57;3.85
2022-09-02T05:41:23;3.17
2022-09-02T05:43:53;4.70
2022-09-02T05:46:21;4.70
2022-09-02T05:48:48;3.35
2022-09-02T05:51:45;3.17
2022-09-02T05:54:33;4.65
2022-09-02T05:57:00;9.00
2022-09-02T05:59:29;3.55
2022-09-02T06:01:56;2.63
2022-09-02T06:04:22;2.85
2022-09-02T06:06:48;2.92
2022-09-02T06:09:15;3.50
2022-09-02T06:11:42;2.83
2022-09-02T06:14:14;2.65
2022-09-02T06:16:41;2.38
2022-09-02T06:19:07;5.28
2022-09-02T06:21:34;2.88
2022-09-02T06:24:00;3.78
2022-09-02T06:26:26;4.85
2022-09-02T06:28:51;4.18
2022-09-02T06:31:17;2.63
2022-09-02T06:33:45;2.28
2022-09-02T06:36:13;5.03
2022-09-02T06:38:42;2.97
2022-09-02T06:41:12;2.42
2022-09-02T06:43:39;2.15
2022-09-02T06:46:05;4.43
2022-09-02T06:48:30;3.95
2022-09-02T06:50:56;3.25
2022-09-02T06:53:21;2.28
2022-09-02T06:58:14;2.70
2022-09-02T07:00:40;2.45
2022-09-02T07:03:06;2.25
2022-09-02T07:06:08;3.20
2022-09-02T07:08:39;2.13
2022-09-02T07:11:07;2.17
2022-09-02T07:13:39;3.28
2022-09-02T07:16:04;3.78
2022-09-02T07:18:31;2.22
2022-09-02T07:20:58;1.95
2022-09-02T07:23:23;2.80
2022-09-02T07:25:49;4.13
2022-09-02T07:28:14;1.85
2022-09-02T07:30:41;2.88
2022-09-02T07:33:07;4.00
2022-09-02T07:35:33;2.65
2022-09-02T07:38:00;2.15
2022-09-02T07:40:28;2.17
2022-09-02T07:42:54;1.83
2022-09-02T07:45:19;3.50
2022-09-02T07:47:45;3.88
2022-09-02T07:50:10;2.85
2022-09-02T07:55:03;1.85
2022-09-02T07:57:29;2.38
2022-09-02T07:59:55;4.32
2022-09-02T08:02:21;2.13
2022-09-02T08:04:46;5.30
2022-09-02T08:07:12;3.60
2022-09-02T08:09:37;1.95
2022-09-02T08:12:03;2.65
2022-09-02T08:14:29;1.85
2022-09-02T08:16:56;2.30
2022-09-02T08:19:22;2.00
2022-09-02T08:21:48;2.40
2022-09-02T08:24:14;1.65
2022-09-02T08:26:39;1.98
2022-09-02T08:29:05;2.72
2022-09-02T08:31:32;1.65
2022-09-02T08:33:58;3.92
2022-09-02T08:36:23;2.88
2022-09-02T08:38:50;2.75
2022-09-02T08:41:25;2.13
2022-09-02T08:43:57;3.05
2022-09-02T08:46:25;1.92
2022-09-02T08:49:13;1.25
2022-09-02T08:51:43;1.73
2022-09-02T08:57:06;2.72
2022-09-02T08:59:33;1.83
2022-09-02T09:10:14;3.50
2022-09-02T09:21:21;2.65
2022-09-02T09:23:48;1.88
2022-09-02T09:26:19;3.22
2022-09-02T09:28:52;4.25
2022-09-02T09:31:20;2.55
2022-09-02T09:33:56;4.18
2022-09-02T09:39:17;2.40
2022-09-02T09:41:46;5.40
2022-09-02T09:47:06;3.20
2022-09-02T09:49:34;2.10
2022-09-02T09:51:59;3.30
2022-09-02T09:54:26;3.20
2022-09-02T09:56:52;2.88
2022-09-02T10:02:32;3.03
2022-09-02T10:05:10;2.38
2022-09-02T10:07:55;4.68
2022-09-02T10:10:24;7.85
2022-09-02T10:12:52;5.97
2022-09-02T10:15:42;4.10
2022-09-02T10:20:56;3.38
2022-09-02T10:28:57;2.03
2022-09-02T10:31:36;7.25
2022-09-02T10:47:39;3.22
2022-09-02T10:55:58;2.55
2022-09-02T10:58:40;1.83
2022-09-02T11:02:13;3.47
2022-09-02T11:04:09;5.85
2022-09-02T11:06:38;2.88
2022-09-02T11:09:29;2.17
2022-09-02T11:11:57;2.78
2022-09-02T11:14:32;1.88
2022-09-02T11:22:22;5.97
2022-09-02T11:24:54;2.40
2022-09-02T11:30:17;3.00
2022-09-02T11:35:35;3.60
2022-09-02T11:38:04;1.75
2022-09-02T11:40:44;3.45
2022-09-02T11:43:30;2.10
2022-09-02T11:54:25;2.95
2022-09-02T11:56:57;8.13
2022-09-02T12:07:59;3.83
2022-09-02T12:16:34;1.75
2022-09-02T12:21:31;2.22
2022-09-02T12:26:23;5.50
2022-09-02T12:31:50;1.90
2022-09-02T12:58:51;2.05
2022-09-02T13:01:23;2.38
2022-09-02T13:04:17;3.05
2022-09-02T13:12:39;2.55
2022-09-02T13:20:46;1.73
2022-09-02T13:23:41;3.65
2022-09-02T13:26:22;4.35
2022-09-02T13:34:44;4.07
2022-09-02T13:39:59;2.05
2022-09-02T13:42:28;2.50
2022-09-02T13:45:07;2.00
2022-09-02T13:47:42;1.90
2022-09-02T13:50:09;3.85
2022-09-02T13:52:36;2.10
2022-09-02T13:55:02;3.00
2022-09-02T13:57:28;2.70
2022-09-02T13:59:55;2.05
2022-09-02T14:04:57;4.47
2022-09-02T14:07:25;2.10
2022-09-02T14:09:54;2.13
2022-09-02T14:12:22;3.65
2022-09-02T14:14:48;3.25
2022-09-02T14:17:31;3.28
2022-09-02T14:20:13;4.45
2022-09-02T14:22:42;2.03
2022-09-02T14:25:12;3.80
2022-09-02T14:27:39;2.58
2022-09-02T14:30:28;3.85
2022-09-02T14:36:00;3.72
2022-09-02T14:38:28;3.38
2022-09-02T14:44:27;2.17
2022-09-02T14:46:52;1.90
2022-09-02T14:51:46;2.40
2022-09-02T14:54:32;2.30
2022-09-02T14:57:04;2.15
2022-09-02T14:59:30;2.95
2022-09-02T15:01:55;7.88
2022-09-02T15:06:47;3.65
2022-09-02T15:09:13;2.33
2022-09-02T15:11:40;2.55
2022-09-02T15:14:10;4.15
2022-09-02T15:16:36;4.47
2022-09-02T15:19:02;3.00
2022-09-02T15:21:28;3.97
2022-09-02T15:23:54;4.60
2022-09-02T15:26:19;5.07
2022-09-02T15:28:45;3.05
2022-09-02T15:31:10;3.15
2022-09-02T15:33:36;5.30
2022-09-02T15:36:05;4.15
2022-09-02T15:38:32;3.63
2022-09-02T15:41:08;2.20
2022-09-02T15:43:56;2.45
2022-09-02T15:46:24;2.45
2022-09-02T15:48:51;3.15
2022-09-02T15:51:18;2.33
2022-09-02T15:53:45;2.00
2022-09-02T15:56:20;2.13
2022-09-02T15:58:46;2.67
2022-09-02T16:01:12;1.83
2022-09-02T16:03:38;2.10
2022-09-02T16:06:04;4.07
2022-09-02T16:08:32;5.85
2022-09-02T16:11:01;3.05
2022-09-02T16:13:28;2.60
2022-09-02T16:16:04;4.78
2022-09-02T16:18:34;5.18
2022-09-02T16:21:00;2.67
2022-09-02T16:23:26;2.72
2022-09-02T16:26:05;3.45
2022-09-02T16:28:35;2.08
2022-09-02T16:31:05;3.35
2022-09-02T16:33:31;4.82
2022-09-02T16:35:57;2.42
